The Velvet Underground & Nico Sunday Morning	F minor (4A)	106
The Velvet Underground & Nico I'm Waiting For The Man	G major (9B)	126
The Velvet Underground & Nico Run Run Run	G major (9B)	144
The Velvet Underground & Nico All Tomorrow's Parties	D major (10B)	93
The Velvet Underground & Nico Heroin	C# major (3B)	146
The Velvet Underground & Nico There She Goes Again	G major (9B)	124
The Velvet Underground & Nico I'll Be Your Mirror	G major (9B)	109
The Velvet Underground & Nico The Black Angel's Death Song	G major (9B)	122
The Velvet Underground & Nico European Son	G major (9B)	77
Kit Desolate	F# major (2B)	170
Kit Survive	F# minor (11A)	130
Kit Between Us	B minor (10A)	172
Kit Out Of Touch	D major (10B)	174
Gramatik Brave Men	E major (12B)	75
Gramatik Torture	D major (10B)	96
Gramatik Bluestep	E minor (9A)	142
Gramatik Pardon My French	C# minor (12A)	120
Gramatik We Used To Dream	G minor (6A)	85
Gramatik You Don't Understand	A major (11B)	145
Gramatik Obviously	G major (9B)	97
Gramatik Control Room Before You	C# major (3B)	152
Gramatik Prime Time	B minor (10A)	100
Gramatik Get A Grip	F# major (2B)	100
Gramatik Just Jammin' NYC	G major (9B)	170
Gramatik Expect Us	B major (1B)	104
Gramatik Faraway	C# major (3B)	94
Gramatik No Turning Back	E minor (9A)	82
Gramatik It's Just A Ride	B minor (10A)	95
Gregory Isaacs Slave Market	A major (11B)	135
Gregory Isaacs Soon Forward	C major (8B)	148
Queen We Will Rock You	D major (10B)	81
Queen We Are The Champions	G minor (6A)	64
Eek-A-Mouse Ganja Smuggling	F minor (4A)	72
The Roots Radics Smuggling Dub	Bb major (6B)	142
Bob Marley Sun Is Shining	A# minor (3A)	129
Lee "Scratch" Perry & The Upsetters Soul Fire	C major (8B)	97
Toots & The Maytals 54-46 Was My Number	C major (8B)	160
Alpha Blondy Brigadier Sabari	A# minor (3A)	88
Horace Andy Horse With No Name	E minor (9A)	131
Simply Red Night Nurse	G major (9B)	157
Yellowman Zungguzungguguzungguzeng	F# minor (11A)	165
Sister Nancy Bam Bam	F major (7B)	166
Marcia Aitken I'm Still In Love With You	G major (9B)	81
Black Uhuru I Love King Selassie	F minor (4A)	146
Max Romeo Material Man	A minor (8A)	133
The Wailers I Shot The Sherif (Instrumental)	F# minor (11A)	162
Dennis Brown (Brother) Stop The Fussing & Fighting	Eb major (5B)	73
The Mighty Diamonds Pass The Kutchie	C major (8B)	143
